reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
b388408e-b676-431e-bd45-502f593a1ca7,Thity Motu,https://play-lh.googleusercontent.com/a/ACg8ocKJRh1qpw-uVT9ii2fsXQxmXZ-2hKY6xmWMbxtk_bl8Sf0DPw=mo,تمنيت لو كانت طريقة الدفع عند التسليم والله بقا فيا الحال بزااااااف كنت طلبت بزاف لمنتوجات فلخر كنلقا كدفعي ببطاقة,2,0,2.63.0,2024-05-02 23:13:04,,,2.63.0
e8c57615-1ce6-4b2e-a2cc-865ac113bdde,محمدسعد ابوالشيخ,https://play-lh.googleusercontent.com/a/ACg8ocL8N47aJSdfp6xT9zN_KqoyWK-TkxLlSHa2Vea06Tdx8J4MAg=mo,برنامج ممتاز للتسوق وسياسية استرجاع فعلاً ممتازة,5,1,2.62.1,2024-04-27 19:07:54,,,2.62.1
948fefb3-ce64-44f0-a2f7-3e4d153a17a6,Lolaa Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocK-OZ17X57oN4t4u8nl7E4Gb8n7N_7fYxD-QlyVZF-rdeNtTA=mo,موقع جميل جدا ورائع وسريع خدمة التوصيل والشكل كل حاجة زاى الصورة تماما ❤️❤️❤️❤️❤️,5,1,2.61.0,2024-04-25 12:53:41,,,2.61.0
028e1e61-c716-4918-bbef-854d15ac73a4,omar ziyad,https://play-lh.googleusercontent.com/a/ACg8ocIwv0awnNNEZnNOlp91zygcRTUR48AdwHBaS94LjHC0dsQRQw=mo,سلام عليكم ورحمة الله وبركاته اولا لأنصح بتحميل هاذا التطبيق تأخير بأرسال الطلب وثانيا بالصورة الي معروض شيء والي يجيك شيء ماتقدر ترجع ولا تسوي شيء,1,4,2.58.0,2024-04-13 16:43:24,,,2.58.0
db04419f-89e8-4118-a38f-c1ca26cadaa0,ANAS,https://play-lh.googleusercontent.com/a-/ALV-UjUlr8gblz3WHCfOuPACF9zKxt8ylGIRyG9IsID9MGZ8PaeFUdnP,ممتاز توصيل سريع و جوده ممتازه انصح فيه,5,0,2.62.1,2024-04-30 12:33:59,,,2.62.1
88c3d54b-54c6-4197-a97c-e49c7adba8fb,manal sharif,https://play-lh.googleusercontent.com/a/ACg8ocKnQSsHYWfWRScS9ICAuDLfrj_78v0cFqlKimQ978qqjRC3NQ=mo,منتجات روعه نفس الصورة ومقاسات مناسبه ومصداقيه وسرعه في التوصيل,5,0,2.49.0,2024-05-01 16:51:11,,,2.49.0
3b2a0dc0-b117-4073-914d-c045d65fefdf,Talal Albitar,https://play-lh.googleusercontent.com/a/ACg8ocJQPDYVLiDexJVFtW8y2F89mx0PaADutzzOri6gYYG30rw4gg=mo,في بدايه التعامل كانت جيدة ولكن شركه توصيل الطلبات سيئة جدا ولا يوجد من يتابع الموظف مع العميل ولا حتى متابعة مع العملاء حاولت أكثر من مرة الاتصال مع مسؤول الموظفين ولكن دون جدوى وبعد ذلك سوف أرفض جميع الطلبات التي تم شحنها وإلغاء التطبيق,1,303,2.43.0,2024-02-08 11:16:30,,,2.43.0
fddda08d-e916-4bfe-8a04-c9ff0239c20d,عبدالعزيز الشمري (‪[ abdulaziz alshsmmari ]‬‏),https://play-lh.googleusercontent.com/a-/ALV-UjVtXQYFz9vaZPUxlmOTQt4TyAGJLvgWz4SRAg3UxHv0vQdVkBfpZQ,تطبيق رائع متعت التسوق ولكن ملاحظة فيه تأخير في تسليم الطلب يمضي وقت طويل جدا ويتأخر في تسليم الطلبات,1,14,2.47.0,2024-03-01 07:51:35,,,2.47.0
32072b9a-69c1-49f7-825b-4a9d02110379,همدان عواض,https://play-lh.googleusercontent.com/a-/ALV-UjU2rLcVVBigFhjMVZQERI7JbpTZXIfh7TZijnKzz9rCH09FJZpa,اسعار مناسبه وتوصيل سريع وجوده عاليه,5,0,2.63.0,2024-05-04 02:24:03,,,2.63.0
f02c3fc4-20f2-47ee-b749-d291edec5897,علي الهصيص,https://play-lh.googleusercontent.com/a/ACg8ocI78DuQQJg3kTxAVQpUd3h49aMnMHeDz1s2VnjxCZhVutGU0w=mo,تطبيق رائع وسلس واسعار رائعة ولكن هناك مشكلة وهي ان طريقة الدفع عبر بطاقات الفيزا وليس عند الاستلام,5,2,2.57.1,2024-04-15 05:45:58,,,2.57.1
0b01b9d1-e9db-4a75-b602-fc4c3ec2383f,Nisrin Khattab,https://play-lh.googleusercontent.com/a-/ALV-UjVQO8DqMvUR6GPnvKOrKJ4ZxurjXZXJueJosaAZANGtvxI_QMFk,افضل تطبيق للتسوق مصداقية وسرعة في التوصيل واسعار مناسبة جدا.شكرا لكل القائمين على هذا البرنامج.,5,6,2.57.2,2024-04-09 22:14:15,,,2.57.2
8cfd6f02-128f-4771-af5a-4a1810226a71,ابو شادي,https://play-lh.googleusercontent.com/a-/ALV-UjUEz38d5SmawQedLg74gNkVAILkesAFPSrz1UfgIy69fiQizrrh,ارجو الحذر من هذا التطبيق لأني في كل مرة اقوم بالشراء مجموع السلة يزيد بواقع١٠٠ريال .. اشتريت بمبلغ ٧٧ريال ولكن عند الدفع يزيد عليك ١٠٠ريال واحيان ٩٠ريال واذا ما انتبهت للحساب ينضحك عليك,1,15,2.57.2,2024-04-11 09:53:52,,,2.57.2
eeb74129-d854-494c-9142-e0ece90a0547,Jihad Odeh,https://play-lh.googleusercontent.com/a/ACg8ocKmKLzflok6wiHII4EsxXZMTVzQJY_SB9pCReJEODAnHqRh2PY=mo,بصراحة صدق وسرعة بالتسليم لكن بعض المنتجات تكون مختلفة عن وصف الموقع ومع ذلك فقد يتم استرداد ثمنها ولكن بصفة عامة بعد الشراء ل53 منتج فتقيمي لهذه الشركة رائع ويتصف بالمصداقية بالمواعيد والكثير من المنتجات مطابقة للوصف شكرا لكم,5,4,2.57.1,2024-04-13 23:51:22,,,2.57.1
f4aa8b15-2878-4a14-aace-c09e8c85109d,Sajid Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocJmVY_G6W1Ox2Zwnivonw1c5XPzCKcCDQXqvrXwv2A3_p6_Vw=mo,الأغراض المعروضه في الترويج والدعايات سعر غير عن سعر البرنامج اي ان الدعايه مثلا 30 ريال وفي الموقع على 90 ريال ضعفين?????,1,8,2.55.5,2024-04-07 14:28:01,,,2.55.5
b30b3ff0-734e-4303-89c0-518b8b4ab0e4,ادم صالح,https://play-lh.googleusercontent.com/a-/ALV-UjXYHRbNRD4Zf2JEHa2xyD2gG-0pLl_CBk0Xji6UxuGazlp1l8ODLQ,انا أعطيت ثلاثة نجوم لانه هنالك بعض الشركات الخامة جيدة وهنالك البعض الخامة غير جيده، مما يضر بسمعة الشركة الموزعة,3,6,2.57.1,2024-04-08 10:51:37,,,2.57.1
de1fa376-6918-4e2f-a543-1db750c80e22,Asmaa Alkameia,https://play-lh.googleusercontent.com/a/ACg8ocJdz-9pwnqGTf-l4-0Xab4dnUOVEodg8I6Geb1uBFvAV36RVA=mo,فقط الذي لم يعجبني هو بأن أقل مبلغ لتتم عملية الشراء هو 16 ريال فقد حددت منتجات ولكن لا تصل إلى 16 ريال مما اضطرني للبحث عنها في موقع آخر,5,5,2.57.1,2024-04-14 06:03:13,,,2.57.1
ef32ab2e-2518-4235-8c41-721f4b2cedf9,wael sueh,https://play-lh.googleusercontent.com/a-/ALV-UjWgZ8xVph4gDqiBcTduVlKxBloG6PdsbgJn25ny8tiXlJ8vI6M,استمتعت بالتسوق من عندهم حتى انهم صادقين في الارجاع اذا لم تكن السلعة حسب المطلوب و يعجبني السرعة في التعامل,5,5,2.57.1,2024-04-07 19:42:04,,,2.57.1
6dd6562f-bca6-4348-8c66-c450fe3ee23f,Okba Alaia,https://play-lh.googleusercontent.com/a/ACg8ocI0DWoJhIevJyr5rcnYPolhoCGrHuYj0hOzDiudaCQA98qHTw=mo,رغم انني طلبت اشياء بسيطة ولكن كانت الجودة جيدة جدا وكل شي يصل مثل ماهوا موجود في الصور في البرنامج شكرا لكم.,5,7,2.51.0,2024-03-15 01:05:09,,,2.51.0
1d1aafe1-2257-4d5b-86c7-b4e0b5f2ecd6,Abbu Ammar,https://play-lh.googleusercontent.com/a-/ALV-UjXOUKIn-pBeTItSyapJ87MC00gbMm31mifJ0J7hy4ViNOUSX4dzew,ممتازة جدا جدا وأسعار حلو جدا انصح كل يشتري من الشركه ومواعيد حلو جدا,5,1,2.58.0,2024-04-14 18:29:19,,,2.58.0
2f5290e8-f661-4203-a4e7-3f72a4092a7c,ahmed ahmed,https://play-lh.googleusercontent.com/a/ACg8ocLcS20NlspF3l5NmeBqqB85nwjted_XTwhmAwcknxCssz5-YA=mo,برنامج ممتاز واغراض ممتازة ومصداقية في التوصيل,5,1,2.62.1,2024-04-28 09:59:52,,,2.62.1
800d7869-7ba2-4b64-99c3-56d6bbbfae0d,علي عل,https://play-lh.googleusercontent.com/a/ACg8ocJnKY9uDdIbunpghBLj2HHF6gL3dHtnHmfCcBlNJs1Q5ciAtw=mo,تطبيق اكثر من رائع والشحن سريع ومجاني,5,1,2.58.0,2024-04-14 00:26:31,,,2.58.0
c4e541e8-4aec-4924-88c2-aee6f6d2346b,عبد الله محمد,https://play-lh.googleusercontent.com/a/ACg8ocJJ2yGPhsdIWa8YgXMMSGch-Fdt3kgh2PbTbdFOiH9lhRIa2Q=mo,موقع رائع ولديه مصداقية واسعاره معقولة وفي متناول الجميع ..,5,1,2.58.0,2024-04-14 22:01:02,,,2.58.0
4cd659e0-14df-4261-adb7-b97c0cf4140a,Aburas 190,https://play-lh.googleusercontent.com/a/ACg8ocJWly2AoUGVc2LR07QfNOlTgoJWwJHNI0qwdqjcBOY7wCLyeQ=mo,يستحق ٥ نجوم. كل شىء موجود في هذا السوق. اسعارهم مقبوله. وسرعة التوصيل. وجودة الصناعه ✋,5,1,2.61.0,2024-04-21 03:38:26,,,2.61.0
6692f0a9-0d89-4a11-9555-3ef49dc40962,Mohammed Alaamri,https://play-lh.googleusercontent.com/a-/ALV-UjWSZC5eXaZRnNih0v8h-612UBHOBsTI8vjrNs_lFjZsWVFud03V,برنامج كله كذب ونصابين.. اتمنى من ادارة جوجل او من اي برنامج لتنزيل البرامج للهواتف ان يلغي هذا البرنامج النصاب منه حذر اي حد من استخدامه فهوه برنامج نصب وسرقه وكذب,1,1,2.62.1,2024-04-27 15:59:48,,,2.62.1
be1d275e-c497-46b9-ba96-de2c2decc891,أيوب الحجري,https://play-lh.googleusercontent.com/a/ACg8ocJXMEVJNr-dxkVkZYdRR4ol4Odc0NDN0fMRBtcsvGoQbQojPA=mo,تيمي برنامج جيد وفيها اشياء جميله وأسعار مناسبه وتخفيض لكثير من المنتجات,5,2,2.60.0,2024-04-22 15:48:02,,,2.60.0
45ce0c96-c83e-4bc9-9d55-f4b75b5d55f4,منصور الزهراني,https://play-lh.googleusercontent.com/a-/ALV-UjVNmL5Xf3mQnl5r0Rqtv0VvKgtBjFeG-hRxTx8qOy1sczShPxNVRA,جوك تتسوق... وتشكل في المنتجات... واقل سعر... واسرع وقت توصيل. لا تترد.. حملوه.,5,1,2.59.0,2024-04-16 10:09:01,,,2.59.0
eb6bb61a-4507-47b3-b701-4406e2ec6037,عبدالله حريصي,https://play-lh.googleusercontent.com/a-/ALV-UjVjpjxuKUGsddEyCkXRfHS3-zZzgh3E72cHUcTqRCskJCgh_5k,سيئ جداً جداً جداً خامة الملابس رديئة للأسف وبعد ماتطلب الطلبية وتدفع يجي خصم على القطعه اللي بعد الدفع تكررت معي للأسف لا أنصح بإستخدام التطبيق ✋🏻,1,5,2.44.0,2024-03-18 22:29:07,,,2.44.0
e0e5c56c-fb26-472c-8344-889a397577d5,خديجة العلي,https://play-lh.googleusercontent.com/a-/ALV-UjWGF9eSQ0inNIHlDWCC_wIfPrNUe1-Q57NqO-BCc9FZYk4PA4OF,برنامج ممتاز ولكن بعض الأحيان يتلاعبون بالاسعار,4,1,2.44.0,2024-04-17 15:54:29,,,2.44.0
bbdc6881-34e9-47a6-9070-791cd3a48e87,saeed,https://play-lh.googleusercontent.com/a/ACg8ocJ7hxuj1kIKlXv1djKzN9W9zqZXXrjvkoY_9TCtDHnKMNc7dg=mo,ممتاز جدا وفريق عمل اكثر من رائع ف الوقت المحدد تم التوصيل والمنتجات المختارة بالفعل ..شكرا لفريق العمل,5,13,2.53.0,2024-03-22 11:57:04,,,2.53.0
ab259c27-a55d-47d2-bebe-dc3f603a0fe4,ابو تركي,https://play-lh.googleusercontent.com/a-/ALV-UjX4htOL5sy-YckF5l4ecJJ9hZOwXaIMXWxTKfp37zUudbiXmEct,موقع جدا جميل يرضي جميع الأذواق ويحتوي على كل السلع والمنتجات تحت سقف واحد,5,4,2.56.0,2024-04-05 16:43:25,,,2.56.0
5be30d28-5469-41b4-97cd-0c93d6d93d7d,Awatif Omer,https://play-lh.googleusercontent.com/a/ACg8ocItI1f6J82Ev4C7DveutwEY9z1e0GIIojgcNHHNOBeNhubI6g=mo,اسعار مناسبه و اغراض ذات جودة عاليه,5,1,2.49.5,2024-04-21 13:12:16,,,2.49.5
f5ccaa0e-b9ef-43f1-8401-e3a9bcb2aeae,فاطمه الغزواني,https://play-lh.googleusercontent.com/a/ACg8ocLQ_uoi4Lsnzkg6PHyNLTIOlyc9FdKu1AMRyFVcYFPJwz6Msw=mo,استمتع بالتسوق فيه وأسعاره مناسبه للكبار الصغار,5,8,2.62.1,2024-05-03 12:59:31,,,2.62.1
9e23e245-899a-42fb-aa36-def3951e6cef,Altigani Alcece,https://play-lh.googleusercontent.com/a-/ALV-UjXm2TlgYT9cOXnHs7ex_V3uSUTJqCmHIucoEsTuWCXv0-dc32Xzug,تطبيق رائع و كل المنتجات رائعة و التوصيل ممتاز,5,1,2.60.0,2024-04-19 23:28:27,,,2.60.0
9d234467-7201-4d95-910f-c5ccc6307579,Bassam Safour,https://play-lh.googleusercontent.com/a-/ALV-UjXhKZYaLo4iZSR4gCjHCf96qKwJ_VVInIrqUqK1L37JjQffHfU6yw,لن اتحدث حتى تصلني اول طلبية طلبتها ولم استلمها بعد ، عندما استلمها سأقول رأي بأمانة استلمت الطلبية المواصفات مطابقة السعر ثابت التوصيل سريع الحقيقة وللأمانة سوف يكون لهذا التطبيق الجديد نسبيا مكانة ينافس فيها باقي التطبيقات العريقة والقوية,5,6,2.48.0,2024-03-04 19:13:42,,,2.48.0
465f94e4-1f85-47b6-bbac-ae116f1986de,‪Shorouk Mahmoud (Princess Barbie)‬‏,https://play-lh.googleusercontent.com/a-/ALV-UjWIMR_aYXJ4W2aoMFoH4J5Jpxtn4J74pcDuS96DTr3SBbAWiUG81g,بجد موقع ممتاز والشوبينج فيه ممتاز وكان عندي مشكله في التسليم ساعدوني برقي معامله جدااا بس عندهم عيب صغير مايستوب تبديل ارجاع اول مرة بس فري لكن ماتبدل نفس المواقع الاخري,5,8,2.50.2,2024-03-12 15:44:19,,,2.50.2
211bece8-ab7c-4d3f-b01e-a7fa6c82e267,zahrt almatar,https://play-lh.googleusercontent.com/a-/ALV-UjUiMq9AUI9ZDKifK-K7xyp_dYf-gLmJjjDlEpuIfccwtsweJ2Tz,في خيارات.كثيره للتسوق ومنتجات جميله لكن أسعاره غاليه بالمقارنة مع المواقع الأخرى وبعدين كوبون مشريات لكن بس انزل التطبيق مافي كوبون,3,5,2.49.0,2024-03-09 07:50:28,,,2.49.0
06579bc8-f3ae-41a2-b804-7789aeb526b0,Seham Rajab,https://play-lh.googleusercontent.com/a-/ALV-UjUqN98XNN-hBTjwWeMiqY2O1XY-srtTQohN9kkSebG5i3O1osc9,موقع تسوق ممتاز فقط يحتاج بعض التنظيم في عرض المنتجات ليسهل علينا التسوق والبحث,4,6,2.49.5,2024-03-10 07:38:02,,,2.49.5
53f7fe36-8ce0-4312-817e-647dc390caf0,ابو حمزه علوان الليثي,https://play-lh.googleusercontent.com/a-/ALV-UjUUY4cLnOBB_ZMMcwqMDm3qro2240KNsfKYRZCmgXsI6maGzXMc,والله حطيت النجمه بس عشان التعليق المنتجات ليس كما في الصور وكانت تجربه سيئة جداً ولن تكرر ما حيت الأدوات الكهربائية لا تعمل,1,12,2.51.0,2024-03-14 12:49:32,,,2.51.0
af78907f-fdf1-43d8-a07c-36cbc646b787,Hamasa fares,https://play-lh.googleusercontent.com/a/ACg8ocIa3bqLvMZWJfwlosJv_egidnX4FQ65QYC323WhV7IIuX869g=mo,من افضل المواقع التي يمكن أن تتسوق منها ومصدقيه وامان وثقه افضل موقع ممكن تشوفه وتتعامل معاه,5,4,2.47.0,2024-03-28 17:03:25,,,2.47.0
2e4832c3-0c49-404b-8c10-2128de884c87,Ahmad Brezat,https://play-lh.googleusercontent.com/a-/ALV-UjXGMctOibt-lvN5iVKcoUEafbn6Kd-B-nyuPAccAzl5RySM_fY,محتالين من ناحية المكافأة والعروض ، يجعلوك تشارك التطبيق مع العديد من الناس ثم لا تحصل على شيء لا أنصح بالتطبيق ابداً,1,9,2.51.0,2024-03-14 15:25:08,,,2.51.0
7826c10c-9ebe-4a95-82f5-dea4d1e183c0,Dieaa Alhakk,https://play-lh.googleusercontent.com/a-/ALV-UjU7qjd3VRkdRtA940_x2d7mjFveZxa9trp3y1FI62yKb4mQFZ9z_w,"اذا كنت تريد التسوق وتوفير المال بنفس الوقت ،وتريد ان تكون بأيدي أمينة، عليك ب Temu ,،حقا تجربة رائعة وممتعة للتسوق .",5,6,2.54.1,2024-03-26 16:02:29,,,2.54.1
0d2e3d0a-f109-4a77-b99b-e1ea307f5c36,خالد الابراهيم,https://play-lh.googleusercontent.com/a/ACg8ocK8m7faFjHFrJzLliGdF99JjXfywI9eYfC9NdJp7X-CV3HTPg=mo,بعد التجربة تاخير وعدم مصداقية في تسليم الطلبات رسائل مزعجة على الايميل جوائز وهمية غير صحيحة باختصار لانصح فيه وتطبيق شي ان افضل بكثير,1,11,2.53.0,2024-03-21 05:22:27,,,2.53.0
8e5f9871-56ca-46b8-b253-1a80fc0970b8,Zaid Abdalrohman,https://play-lh.googleusercontent.com/a/ACg8ocJSrinuZOq8IJ0E1JFLsI73Vq64otZQktZHLbaCyRMozFWfgg=mo,افضل تطبيق في العالم منتجات بجودة عالية ومطابقة مع الصور تماماً شكرا لكم على المصداقية في كل شيئ😘😘😘😘😘😘,5,9,2.55.0,2024-03-28 05:27:56,,,2.55.0
727b3df9-a6b3-409f-85dc-df9b3450ad8a,ابو محمد ايوب,https://play-lh.googleusercontent.com/a-/ALV-UjXymlx06Nzk956qGkwJz2KmyE0MTkROqocA9PP2rKp_H9HAbjE,اكثر من ٥ مرات اطلب منتجات وتوصلني منتجات ممتازه وأسعار ممتازه في وسرعه في التوصيل يستاهلو النجوم والقمر,5,3,2.53.0,2024-03-27 15:36:57,,,2.53.0
f8189bfc-f65a-4b46-becd-4085868b0150,H M,https://play-lh.googleusercontent.com/a/ACg8ocLBzbBUNLEXhstKD3g1PMLexFMSf0trnAk1aVkjNOv_DWvmXA=mo,برنامج جيد جدا والسلع ممتازة فقط رسوم الشحن او الضريبة أراها مبالغ فيها جدا,4,5,2.51.0,2024-03-13 17:17:11,,,2.51.0
d89d6c90-c034-4d60-a7f5-0f11b8f0123f,waleed alriyami,https://play-lh.googleusercontent.com/a-/ALV-UjUSSXc8ESCe18AHdWWIewJBhKaYBCklDrK-vuj62ssmJ1k-bnvs,افضل موقع للتسوق online جودة الاغراض والتوصيل السريع في اقل من ٩ ابام,5,1,2.60.0,2024-04-21 05:34:06,,,2.60.0
cb91bead-8552-47e1-9e20-f4fe8ff484c3,عيون القمر,https://play-lh.googleusercontent.com/a-/ALV-UjU1tWBaVU0oofkfjdqVddJxRGDSGrtCp5YVYgCnzUp_ZfBDyNVF,سهل ومريح واسعار جيده . واهم شيئ توفر ميزة الدفع عند الاستلام خاصه لمن لايملكون حساب بنكي .,5,9,2.56.0,2024-04-04 14:38:40,,,2.56.0
92672a6c-d5f3-4acd-99aa-92540030476e,Madiha Wahdan,https://play-lh.googleusercontent.com/a/ACg8ocIJVFi-on7G6PBouFfP0VzRNmwvoFzOYPnuKVO3QIQV99JhQA=mo,حقيقي موقع ممتاز بدون مجاملة كل شيء حلو وأسعار ممتازة بس لو سرعة شويه في التوصيل بيكون أفضل,5,5,2.53.0,2024-03-22 21:00:29,,,2.53.0
8c07ef97-1831-4353-9101-cc58e2fd3a39,Hassan Alkayali,https://play-lh.googleusercontent.com/a-/ALV-UjXlae1L4QT4RDWvL_0L7izO-QIvHv6TpLJpk-TR3Q_ih64bVoDmzQ,أجد كل ماأحتاجه بأسعار منافسة ونوعية جيدة ولكن المشكلة الوحيدة أن هناك بعض التأخير لبعض السلع.,5,5,2.50.2,2024-03-12 17:49:49,,,2.50.2
4ec4254e-6535-4bd0-a8aa-7c649be67d47,شيماء المخزومي,https://play-lh.googleusercontent.com/a/ACg8ocLG6Hx4R6wm73kazDayPEhSzY3GS9_4LhIqgPhcE6Pn2poQzQ=mo,مره حلو التطبيق والتوصيل سريع تقريبا خلاص اسبوع حبيت التعامل حق المناديب راقي جدا شكرا للتطبيق العملي والمريح 🤍🫰,5,1,2.53.0,2024-03-27 01:10:54,,,2.53.0
70ff2517-ac1a-40e3-9785-b79b0c24bdc5,Abdallah Zaid,https://play-lh.googleusercontent.com/a/ACg8ocKDevkVNNSfovqYG7m9bx63EYPjrT6wFx_HpEtvM3cY-j0PIQ=mo,تطبيق عادي ويوجد افضل منه بكثير النجمتين هدول للتوصيل التوصيل بصراحه سريع وممتاز لاكن الخامات والمقاسات ليست جيده,2,6,2.51.0,2024-03-22 13:00:12,,,2.51.0
8cb27c6f-093f-4a24-a66c-cf3d64e76bac,Moh Faisal,https://play-lh.googleusercontent.com/a/ACg8ocIAPdn24eQIT72LfDJmDroxz4ZR4CI6Scnbgg5IdbBqHRqBhQ=mo,تطبيق مميز وسهل الاستخدام واحترافيه عاليه في التعامل مع العميل .. شكرا,5,5,2.52.0,2024-03-20 04:29:59,,,2.52.0
1e5dd9ba-941c-4202-b0b4-4762304ccc8d,datsun drift,https://play-lh.googleusercontent.com/a-/ALV-UjW3USUp_U_rwkQslkI7rLoO68f4CnJPz8iuNn57eybInjM4OwXVXw,تيمو كاذب!! أنا مشترك جديد كوبون 45 دينار الائتماني مجرد كذبه، كل مره أقترب من جمع ۳۰۰ نقطه تبقى نقطة واحدة من النقاط لا يمكن جمعها ، هذه مجرد حيله لنشر الإعلانات لتيمو دون أن يدفع فلسا واحدا لإعلان واحد!! لا تصدقوا حيلة ربح كوبون الائتماني 45 دینار، حتى الآن لم استفد شيئا ولم أحصل على شيء على الرغم من أني نشرت للكثير من مشتركي تيمو 😡😡😡,1,19,2.47.0,2024-03-06 03:26:07,,,2.47.0
b23a40db-97d6-46ae-a45e-d0111cfb5ca4,abo moayad,https://play-lh.googleusercontent.com/a-/ALV-UjWNynrvrZQMIu5_cggRiNm2Ho8_UQSnFl3EHAcCMcrP56aJ1AHq,تجربة سيئة جدا يتم تضليلك بالهدايا المجانية حتى تنشر التطبيق وبالأخير لا تحصل على شيء,1,10,2.49.0,2024-03-08 19:41:00,,,2.49.0
57715597-e384-4704-b1f1-0e7f8844ffbc,sadq alhadi,https://play-lh.googleusercontent.com/a-/ALV-UjVEo0OsfTg2ln69I4KZEQdVDYJAFp3VaJctVJRO_0dT3X6hdqgE,لا انصح التعامل مع البرنامج كذابين وخداعين في طريقه الترويج ويكذبوا على العملاء وصلت لاخر شخصين من الرسائل يرد على الشخص المستقبل لا يمكن قبول الدعوه عن هذا الشخص مع العلم انه اول مره حمل البرنامج كل هذا الكذب والخداع لكي لا يفوز العميل بالجائزه مصداقيته افضل منهshein استحوا اعملوا مسابقه وانتم قدها 🤮🤮 لا انصح التعامل مع البرنامج,1,19,2.51.0,2024-03-14 17:25:23,,,2.51.0
489a75b2-a994-4fdc-b5c5-e380884f72ff,sana,https://play-lh.googleusercontent.com/a/ACg8ocKoSamgWCcDBuCRRGwqTCLMgJf5_b5DpMKhJym2zrFU7uxkOA=mo,انا سعيد جدا ررررررررررررررررررررروعة لكن اتمنا ان تختصرو وقت التوصيل وان لا تتاخرو اكثر,5,5,2.56.0,2024-03-31 11:52:56,,,2.56.0
181f1aed-2bb2-4443-88ca-8085223d0be0,yousef يوسف alnader النادر,https://play-lh.googleusercontent.com/a/ACg8ocIfx2uMqJ3Bilm5TRVO29rrAl_I5-z8DCPpOuQhmJT_3hqoZA=mo,طلبت طلبية منضمنها عدد ٢ خلاط مطبخ مع عدة اجهزة ألكترونية اللي وصلني غلاف لا يستوعب سوى الاجهزة أما خلاط مطبخ فلا يوجد. او هناك اختلاف بين ما يعرض في الشاشةمن منتجات عن الذي يصل للعميل. أي ان خلاط مطبخ صغير جداااا وليس كما هو في السوق هل هناك مصداقية من قبل التطبيق .... هناك سؤال وطلب لماذا لا يستطيع العميل فتح الطلبية قبل الأستلام لكي يتاكد ويكون تحت تصوير فيديو,1,12,2.45.5,2024-02-26 07:50:23,"Hi, thank you for shopping on Temu! Temu's Purchase Protection program offers full refunds if your items do not arrive, arrive damaged, or do not match the description or photos (https://www.temu.com/temu-purchase-protection.html). If you need further assistance, please message us through Temu.com or Temu app live chat. Best wishes, Temu Team",2024-02-28 12:29:09,2.45.5
902f9519-66b4-4a95-bd46-04e120df13e7,Aseel Aseel,https://play-lh.googleusercontent.com/a/ACg8ocKwZTYdbrir2BBVKb7w5neanfO-qGF6TYD9RhpOGvtamCIO521i=mo,هذا التطبيق في احتيال وكذب انصح بعدم استخدامه حيث أني قمة بالحصول على قسيمة بعد امام الشراء وبعد اتمام الدفع اختفت القسيمة وحصلت على قسيمة بعد ما قمت بجمع العملات المطلوبه للحصول على قسيمة وبعد ذاك اختفت القسيمة أيضا لهذ انصح بعدم تحميل هذا البرنامج المحتال,1,10,2.57.1,2024-04-04 06:34:48,,,2.57.1
91dd8e4f-b9f4-48c5-b9e6-86190573c48b,هاشم الهاشمي,https://play-lh.googleusercontent.com/a-/ALV-UjXtQblYhAL8fZzOB5d_thLHNl-yyXo0sgCQ5yDqFfG6yh91c2lpzA,تم استلام كافة الطلبات كما طلبتها دون تأخير... موقع وتطبيق جدا ممتاز,5,2,2.52.0,2024-03-26 07:52:45,,,2.52.0
7669540d-284b-4ba5-849c-f13f32bc0f68,reham alaarg,https://play-lh.googleusercontent.com/a/ACg8ocJMwPKtHSGIvnDauyhPdfHRBWouqAJMmBcxV7w1U-rcwoRYbg=mo,اسواء تطبيق مشتريات . دعايات ربح وفوز كلها كذب واسلوب رخيص لزيادة عدد المشتركين في التطبيق . يعني الشي ان وبس .,1,6,2.49.0,2024-03-06 17:44:36,,,2.49.0
b8ed3ad7-82cd-4a1d-98dd-bb4f6b540e01,محمد الزعبي,https://play-lh.googleusercontent.com/a/ACg8ocK2zdMeJn623Vys2NGWU-7UrnqjogF6KBTKTnRCqo9-pOrq=mo,التطبيق سهل الاستخدام والمواعيد جيده واغلب المنتجات مطابقه للشرح والاسعار في حال توفر عروض جيده ولكن بدل الدفع عند الاستلام مرتفع والطريقه الوحيده المتوفره لأسترجاع اي مبلغ هي الرصيد على التطبيق وتجربتي الاولى الشخصيه اعتبرها ممتازه وانا راضي ومبسوط كل الشكر Temu,5,7,2.44.0,2024-02-19 12:04:18,,,2.44.0
8d22252d-66ab-4abf-8824-ea8dd6814052,Ahmed Alsaedi,https://play-lh.googleusercontent.com/a-/ALV-UjWssl9RqXdb6URXteGLFIyJfv1biSV-51hDEgOwBAPHHZenLyzR,لا يوجد قائمة _مفضلة _ للعودة للمنتجات عند الحاجة مثل علي اكسبرس .كثرة الاشعارات مزعجه.,4,3,2.48.0,2024-03-18 17:30:18,,,2.48.0
